sa1_code_2021;LRT;subway;rail;bus;ferry;cable_tram;aerial_lift;funicular;trolleybus;monorail
20101100820;0,00000000000000e+00;0;0,00000000000000e+00;1,32569242397408e+02;0;0;0;0;0;0
20101100821;0,00000000000000e+00;0;0,00000000000000e+00;1,94001794640802e+02;0;0;0;0;0;0
20101100822;0,00000000000000e+00;0;0,00000000000000e+00;4,62854814865428e+02;0;0;0;0;0;0
20101100823;0,00000000000000e+00;0;0,00000000000000e+00;4,61392327434539e+01;0;0;0;0;0;0
20101100824;0,00000000000000e+00;0;2,57000944386490e+01;4,62842833233142e+02;0;0;0;0;0;0
20101100825;0,00000000000000e+00;0;6,69185129728597e+00;1,19996550306657e+02;0;0;0;0;0;0
20101100826;0,00000000000000e+00;0;0,00000000000000e+00;4,30464635743126e+02;0;0;0;0;0;0
20101100827;0,00000000000000e+00;0;0,00000000000000e+00;1,46324936565833e+02;0;0;0;0;0;0
20101100828;0,00000000000000e+00;0;0,00000000000000e+00;2,45512366385093e+02;0;0;0;0;0;0
20101100829;0,00000000000000e+00;0;0,00000000000000e+00;2,44561223007345e+02;0;0;0;0;0;0
20101100830;0,00000000000000e+00;0;0,00000000000000e+00;1,86538046729654e+02;0;0;0;0;0;0
20101100831;0,00000000000000e+00;0;0,00000000000000e+00;7,28612870514238e+01;0;0;0;0;0;0
20101100832;0,00000000000000e+00;0;0,00000000000000e+00;3,53767422109194e+02;0;0;0;0;0;0
20101100833;0,00000000000000e+00;0;0,00000000000000e+00;2,65689600081531e+02;0;0;0;0;0;0
20101100834;0,00000000000000e+00;0;0,00000000000000e+00;2,90810880176517e+02;0;0;0;0;0;0
20101100835;0,00000000000000e+00;0;0,00000000000000e+00;4,47917157806369e+01;0;0;0;0;0;0
20101100836;0,00000000000000e+00;0;0,00000000000000e+00;4,99871107541542e+01;0;0;0;0;0;0
20101100837;0,00000000000000e+00;0;0,00000000000000e+00;1,10888238792770e+01;0;0;0;0;0;0
20101100838;0,00000000000000e+00;0;0,00000000000000e+00;1,16294777286847e+00;0;0;0;0;0;0
20101100839;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100840;0,00000000000000e+00;0;0,00000000000000e+00;6,89491438351992e+00;0;0;0;0;0;0
20101100841;0,00000000000000e+00;0;0,00000000000000e+00;2,58343248992051e+01;0;0;0;0;0;0
20101100842;0,00000000000000e+00;0;0,00000000000000e+00;4,07187324477354e-02;0;0;0;0;0;0
20101100843;0,00000000000000e+00;0;0,00000000000000e+00;1,22528850334460e+01;0;0;0;0;0;0
20101100844;0,00000000000000e+00;0;0,00000000000000e+00;4,54803070496043e+01;0;0;0;0;0;0
20101100845;0,00000000000000e+00;0;0,00000000000000e+00;2,83989417720867e+00;0;0;0;0;0;0
20101148101;0,00000000000000e+00;0;0,00000000000000e+00;1,42955465845170e+02;0;0;0;0;0;0
20101148102;0,00000000000000e+00;0;0,00000000000000e+00;1,34136660122386e+02;0;0;0;0;0;0
20101148103;0,00000000000000e+00;0;0,00000000000000e+00;2,98997306191241e+02;0;0;0;0;0;0
20101148104;0,00000000000000e+00;0;0,00000000000000e+00;1,80437166245423e+02;0;0;0;0;0;0
20101148105;0,00000000000000e+00;0;0,00000000000000e+00;5,56974716173779e+01;0;0;0;0;0;0
20101148106;0,00000000000000e+00;0;0,00000000000000e+00;1,32388287996470e+02;0;0;0;0;0;0
20101148107;0,00000000000000e+00;0;0,00000000000000e+00;1,85228591569522e+02;0;0;0;0;0;0
20101148108;0,00000000000000e+00;0;3,60633449974114e+00;2,84960635309514e+02;0;0;0;0;0;0
20101148109;0,00000000000000e+00;0;0,00000000000000e+00;2,53511609038857e+02;0;0;0;0;0;0
20101148110;0,00000000000000e+00;0;0,00000000000000e+00;1,04393614224863e+02;0;0;0;0;0;0
20101148111;0,00000000000000e+00;0;0,00000000000000e+00;1,18229275657642e+02;0;0;0;0;0;0
20101148112;0,00000000000000e+00;0;0,00000000000000e+00;1,86568645341411e+01;0;0;0;0;0;0
20101148113;0,00000000000000e+00;0;0,00000000000000e+00;1,62170475592803e+02;0;0;0;0;0;0
